Jour,date,S,I,R,D,S_abs,I_abs,R_abs,D_abs,V,V_abs
1049,2022-11-18,0.5955417433863022,0.005880502471379534,0.3955264886680785,0.0030512654742398185,35159279.0,347170.0,23350884.0,180139.0,3.997461137902382e-06,236.0
1050,2022-11-19,0.5955417433863022,0.005880502471379534,0.3955264886680785,0.0030512654742398185,35159279.0,347170.0,23350884.0,180139.0,1.795469833125646e-06,106.0
1051,2022-11-20,0.5917981379690512,0.0068125206987182645,0.3983289291248785,0.003060412207351968,34938266.0,402194.0,23516333.0,180679.0,4.0652147165108967e-07,24.0
1052,2022-11-21,0.5917981379690512,0.0068125206987182645,0.3983289291248785,0.003060412207351968,34938266.0,402194.0,23516333.0,180679.0,1.8801618063862898e-06,111.0
1053,2022-11-22,0.5917981379690512,0.0068125206987182645,0.3983289291248785,0.003060412207351968,34938266.0,402194.0,23516333.0,180679.0,2.3036216726895082e-06,136.0
1054,2022-11-23,0.5917981379690512,0.0068125206987182645,0.3983289291248785,0.003060412207351968,34938266.0,402194.0,23516333.0,180679.0,3.1505414052959447e-06,186.0
1055,2022-11-24,0.5917981379690512,0.0068125206987182645,0.3983289291248785,0.003060412207351968,34938266.0,402194.0,23516333.0,180679.0,2.642389565732083e-06,156.0
1056,2022-11-25,0.5917981379690512,0.0068125206987182645,0.3983289291248785,0.003060412207351968,34938266.0,402194.0,23516333.0,180679.0,2.9811574587746574e-06,176.0
1057,2022-11-26,0.5917981379690512,0.0068125206987182645,0.3983289291248785,0.003060412207351968,34938266.0,402194.0,23516333.0,180679.0,2.0834225422118345e-06,123.0
1058,2022-11-27,0.5879284262036152,0.0076133171826869555,0.40138781687671177,0.003070439736986028,34709808.0,449471.0,23696922.0,181271.0,3.7264468234683217e-07,22.0
1059,2022-11-28,0.5879284262036152,0.0076133171826869555,0.40138781687671177,0.003070439736986028,34709808.0,449471.0,23696922.0,181271.0,2.964219064122529e-06,175.0
1060,2022-11-29,0.5879284262036152,0.0076133171826869555,0.40138781687671177,0.003070439736986028,34709808.0,449471.0,23696922.0,181271.0,4.132968295119411e-06,244.0
1061,2022-11-30,0.5879284262036152,0.0076133171826869555,0.40138781687671177,0.003070439736986028,34709808.0,449471.0,23696922.0,181271.0,2.9134038801661426e-06,172.0
1062,2022-12-01,0.5879284262036152,0.0076133171826869555,0.40138781687671177,0.003070439736986028,34709808.0,449471.0,23696922.0,181271.0,2.5407591978193104e-06,150.0
1063,2022-12-02,0.5879284262036152,0.0076133171826869555,0.40138781687671177,0.003070439736986028,34709808.0,449471.0,23696922.0,181271.0,2.608512776427825e-06,154.0
1064,2022-12-03,0.5879284262036152,0.0076133171826869555,0.40138781687671177,0.003070439736986028,34709808.0,449471.0,23696922.0,181271.0,1.727716254517131e-06,102.0
1065,2022-12-04,0.5840699954090175,0.007728142560033736,0.4051200227543618,0.0030818392765869108,34482016.0,456250.0,23917262.0,181944.0,1.0163036791277242e-07,6.0
1066,2022-12-05,0.5840699954090175,0.007728142560033736,0.4051200227543618,0.0030818392765869108,34482016.0,456250.0,23917262.0,181944.0,2.0664841475597056e-06,122.0
1067,2022-12-06,0.5840699954090175,0.007728142560033736,0.4051200227543618,0.0030818392765869108,34482016.0,456250.0,23917262.0,181944.0,2.8625886962097563e-06,169.0
1068,2022-12-07,0.5840699954090175,0.007728142560033736,0.4051200227543618,0.0030818392765869108,34482016.0,456250.0,23917262.0,181944.0,2.2189296994288645e-06,131.0
1069,2022-12-08,0.5840699954090175,0.007728142560033736,0.4051200227543618,0.0030818392765869108,34482016.0,456250.0,23917262.0,181944.0,1.355071572170299e-07,8.0
1070,2022-12-09,0.5840699954090175,0.007728142560033736,0.4051200227543618,0.0030818392765869108,34482016.0,456250.0,23917262.0,181944.0,2.7270815389927267e-06,161.0
1071,2022-12-10,0.5840699954090175,0.007728142560033736,0.4051200227543618,0.0030818392765869108,34482016.0,456250.0,23917262.0,181944.0,1.1856876256490115e-06,70.0
1072,2022-12-11,0.5807088589430116,0.0072195672606035705,0.40897830110340766,0.003093272692977098,34283583.0,426225.0,24145045.0,182619.0,1.1856876256490115e-07,7.0
1073,2022-12-12,0.5807088589430116,0.0072195672606035705,0.40897830110340766,0.003093272692977098,34283583.0,426225.0,24145045.0,182619.0,2.879527090861885e-06,170.0
1074,2022-12-13,0.5807088589430116,0.0072195672606035705,0.40897830110340766,0.003093272692977098,34283583.0,426225.0,24145045.0,182619.0,4.285413846988571e-06,253.0
1075,2022-12-14,0.5807088589430116,0.0072195672606035705,0.40897830110340766,0.003093272692977098,34283583.0,426225.0,24145045.0,182619.0,3.777262007424708e-06,223.0
1076,2022-12-15,0.5807088589430116,0.0072195672606035705,0.40897830110340766,0.003093272692977098,34283583.0,426225.0,24145045.0,182619.0,3.4215557197300047e-06,202.0
1077,2022-12-16,0.5807088589430116,0.0072195672606035705,0.40897830110340766,0.003093272692977098,34283583.0,426225.0,24145045.0,182619.0,2.6762663550363404e-06,158.0
1078,2022-12-17,0.5807088589430116,0.0072195672606035705,0.40897830110340766,0.003093272692977098,34283583.0,426225.0,24145045.0,182619.0,1.5752707026479724e-06,93.0
1079,2022-12-18,0.5777584107937414,0.00631158461527621,0.41282401116362166,0.0031059934273608464,34109396.0,372620.0,24372086.0,183370.0,1.524455518691586e-07,9.0
1080,2022-12-19,0.5777584107937414,0.00631158461527621,0.41282401116362166,0.0031059934273608464,34109396.0,372620.0,24372086.0,183370.0,2.4221904352544093e-06,143.0
1081,2022-12-20,0.5777584107937414,0.00631158461527621,0.41282401116362166,0.0031059934273608464,34109396.0,372620.0,24372086.0,183370.0,3.540124482294906e-06,209.0
1082,2022-12-21,0.5777584107937414,0.00631158461527621,0.41282401116362166,0.0031059934273608464,34109396.0,372620.0,24372086.0,183370.0,2.7101431443405978e-06,160.0
1083,2022-12-22,0.5777584107937414,0.00631158461527621,0.41282401116362166,0.0031059934273608464,34109396.0,372620.0,24372086.0,183370.0,2.2866832780373793e-06,135.0
1084,2022-12-23,0.5777584107937414,0.00631158461527621,0.41282401116362166,0.0031059934273608464,34109396.0,372620.0,24372086.0,183370.0,2.489944013862924e-06,147.0
1085,2022-12-24,0.5777584107937414,0.00631158461527621,0.41282401116362166,0.0031059934273608464,34109396.0,372620.0,24372086.0,183370.0,5.420286288681196e-07,32.0
1086,2022-12-25,0.5755153100051439,0.0051935489378678,0.4161716307906951,0.003119510266293245,33976969.0,306614.0,24569721.0,184168.0,0.0,0.0
1087,2022-12-26,0.5755153100051439,0.0051935489378678,0.4161716307906951,0.003119510266293245,33976969.0,306614.0,24569721.0,184168.0,1.0163036791277242e-07,6.0
1088,2022-12-27,0.5755153100051439,0.0051935489378678,0.4161716307906951,0.003119510266293245,33976969.0,306614.0,24569721.0,184168.0,2.2019913047767356e-06,130.0
1089,2022-12-28,0.5755153100051439,0.0051935489378678,0.4161716307906951,0.003119510266293245,33976969.0,306614.0,24569721.0,184168.0,2.3374984619937656e-06,138.0
1090,2022-12-29,0.5755153100051439,0.0051935489378678,0.4161716307906951,0.003119510266293245,33976969.0,306614.0,24569721.0,184168.0,1.5752707026479724e-06,93.0
1091,2022-12-30,0.5755153100051439,0.0051935489378678,0.4161716307906951,0.003119510266293245,33976969.0,306614.0,24569721.0,184168.0,1.8971002010384185e-06,112.0
1092,2022-12-31,0.5755153100051439,0.0051935489378678,0.4161716307906951,0.003119510266293245,33976969.0,306614.0,24569721.0,184168.0,3.5570628769470347e-07,21.0
1093,2023-01-01,0.573273886117617,0.004484524676124343,0.41910937514397634,0.0031322140622823415,33844641.0,264755.0,24743158.0,184918.0,0.0,0.0
1094,2023-01-02,0.573273886117617,0.004484524676124343,0.41910937514397634,0.0031322140622823415,33844641.0,264755.0,24743158.0,184918.0,7.791661539979218e-07,46.0
1095,2023-01-03,0.573273886117617,0.004484524676124343,0.41910937514397634,0.0031322140622823415,33844641.0,264755.0,24743158.0,184918.0,1.5752707026479724e-06,93.0
1096,2023-01-04,0.573273886117617,0.004484524676124343,0.41910937514397634,0.0031322140622823415,33844641.0,264755.0,24743158.0,184918.0,1.8462850170820322e-06,109.0
1097,2023-01-05,0.573273886117617,0.004484524676124343,0.41910937514397634,0.0031322140622823415,33844641.0,264755.0,24743158.0,184918.0,1.6938394652128737e-06,100.0
1098,2023-01-06,0.573273886117617,0.004484524676124343,0.41910937514397634,0.0031322140622823415,33844641.0,264755.0,24743158.0,184918.0,0.0,0.0
1099,2023-01-07,0.573273886117617,0.004484524676124343,0.41910937514397634,0.0031322140622823415,33844641.0,264755.0,24743158.0,184918.0,8.638581272585655e-07,51.0
1100,2023-01-08,0.5714392547160556,0.004076055289088259,0.4213420757582574,0.0031426142365987486,33736329.0,240640.0,24874971.0,185532.0,3.387678930425747e-08,2.0
1101,2023-01-09,0.5714392547160556,0.004076055289088259,0.4213420757582574,0.0031426142365987486,33736329.0,240640.0,24874971.0,185532.0,2.0834225422118345e-06,123.0
1102,2023-01-10,0.5714392547160556,0.004076055289088259,0.4213420757582574,0.0031426142365987486,33736329.0,240640.0,24874971.0,185532.0,2.134237726168221e-06,126.0
1103,2023-01-11,0.5714392547160556,0.004076055289088259,0.4213420757582574,0.0031426142365987486,33736329.0,240640.0,24874971.0,185532.0,2.0326073582554482e-06,120.0
1104,2023-01-12,0.5714392547160556,0.004076055289088259,0.4213420757582574,0.0031426142365987486,33736329.0,240640.0,24874971.0,185532.0,2.0156689636033198e-06,119.0
1105,2023-01-13,0.5714392547160556,0.004076055289088259,0.4213420757582574,0.0031426142365987486,33736329.0,240640.0,24874971.0,185532.0,1.7446546491692598e-06,103.0
1106,2023-01-14,0.5714392547160556,0.004076055289088259,0.4213420757582574,0.0031426142365987486,33736329.0,240640.0,24874971.0,185532.0,1.0840572577362391e-06,64.0
1107,2023-01-15,0.5700885024345216,0.0031853836830953736,0.4235728962107321,0.003153217671650981,33656584.0,188057.0,25006673.0,186158.0,1.6938394652128736e-08,1.0
1108,2023-01-16,0.5700885024345216,0.0031853836830953736,0.4235728962107321,0.003153217671650981,33656584.0,188057.0,25006673.0,186158.0,5.759054181723771e-07,34.0
1109,2023-01-17,0.5700885024345216,0.0031853836830953736,0.4235728962107321,0.003153217671650981,33656584.0,188057.0,25006673.0,186158.0,1.863223411734161e-06,110.0
1110,2023-01-18,0.5700885024345216,0.0031853836830953736,0.4235728962107321,0.003153217671650981,33656584.0,188057.0,25006673.0,186158.0,1.2534412042575265e-06,74.0
1111,2023-01-19,0.5700885024345216,0.0031853836830953736,0.4235728962107321,0.003153217671650981,33656584.0,188057.0,25006673.0,186158.0,1.7615930438213885e-06,104.0
1112,2023-01-20,0.5700885024345216,0.0031853836830953736,0.4235728962107321,0.003153217671650981,33656584.0,188057.0,25006673.0,186158.0,2.760958328296984e-06,163.0
1113,2023-01-21,0.5700885024345216,0.0031853836830953736,0.4235728962107321,0.003153217671650981,33656584.0,188057.0,25006673.0,186158.0,8.130429433021793e-07,48.0
1114,2023-01-22,0.5692891795908877,0.002150075125167961,0.42540002390346254,0.0031607213804818743,33609394.0,126935.0,25114542.0,186601.0,3.387678930425747e-08,2.0
1115,2023-01-23,0.5692891795908877,0.002150075125167961,0.42540002390346254,0.0031607213804818743,33609394.0,126935.0,25114542.0,186601.0,1.2703795989096552e-06,75.0
1116,2023-01-24,0.5692891795908877,0.002150075125167961,0.42540002390346254,0.0031607213804818743,33609394.0,126935.0,25114542.0,186601.0,1.998730568951191e-06,118.0
1117,2023-01-25,0.5692891795908877,0.002150075125167961,0.42540002390346254,0.0031607213804818743,33609394.0,126935.0,25114542.0,186601.0,1.7107778598650024e-06,101.0
1118,2023-01-26,0.5692891795908877,0.002150075125167961,0.42540002390346254,0.0031607213804818743,33609394.0,126935.0,25114542.0,186601.0,1.914038595690547e-06,113.0
1119,2023-01-27,0.5692891795908877,0.002150075125167961,0.42540002390346254,0.0031607213804818743,33609394.0,126935.0,25114542.0,186601.0,1.0163036791277241e-06,60.0
1120,2023-01-28,0.5692891795908877,0.002150075125167961,0.42540002390346254,0.0031607213804818743,33609394.0,126935.0,25114542.0,186601.0,2.1681145154724782e-06,128.0
1121,2023-01-29,0.5686671678624722,0.0014213345720494265,0.42674564385141694,0.0031658537140614694,33572672.0,83912.0,25193984.0,186904.0,1.0163036791277242e-07,6.0
1122,2023-01-30,0.5686671678624722,0.0014213345720494265,0.42674564385141694,0.0031658537140614694,33572672.0,83912.0,25193984.0,186904.0,1.0501804684319817e-06,62.0
1123,2023-01-31,0.5686671678624722,0.0014213345720494265,0.42674564385141694,0.0031658537140614694,33572672.0,83912.0,25193984.0,186904.0,1.5922090973001013e-06,94.0
1124,2023-02-01,0.5686671678624722,0.0014213345720494265,0.42674564385141694,0.0031658537140614694,33572672.0,83912.0,25193984.0,186904.0,1.3550715721702989e-06,80.0
1125,2023-02-02,0.5686671678624722,0.0014213345720494265,0.42674564385141694,0.0031658537140614694,33572672.0,83912.0,25193984.0,186904.0,1.3381331775181702e-06,79.0
1126,2023-02-03,0.5686671678624722,0.0014213345720494265,0.42674564385141694,0.0031658537140614694,33572672.0,83912.0,25193984.0,186904.0,1.727716254517131e-06,102.0
1127,2023-02-04,0.5686671678624722,0.0014213345720494265,0.42674564385141694,0.0031658537140614694,33572672.0,83912.0,25193984.0,186904.0,1.5583323079958437e-06,92.0
1128,2023-02-05,0.5681124184992203,0.0011767610916673396,0.4275372597254842,0.0031735606836281877,33539921.0,69473.0,25240719.0,187359.0,0.0,0.0
1129,2023-02-06,0.5681124184992203,0.0011767610916673396,0.4275372597254842,0.0031735606836281877,33539921.0,69473.0,25240719.0,187359.0,1.0840572577362391e-06,64.0
1130,2023-02-07,0.5681124184992203,0.0011767610916673396,0.4275372597254842,0.0031735606836281877,33539921.0,69473.0,25240719.0,187359.0,1.4905787293873287e-06,88.0
1131,2023-02-08,0.5681124184992203,0.0011767610916673396,0.4275372597254842,0.0031735606836281877,33539921.0,69473.0,25240719.0,187359.0,1.6260858866043587e-06,96.0
1132,2023-02-09,0.5681124184992203,0.0011767610916673396,0.4275372597254842,0.0031735606836281877,33539921.0,69473.0,25240719.0,187359.0,1.1009956523883678e-06,65.0
1133,2023-02-10,0.5681124184992203,0.0011767610916673396,0.4275372597254842,0.0031735606836281877,33539921.0,69473.0,25240719.0,187359.0,1.2534412042575265e-06,74.0
1134,2023-02-11,0.5681124184992203,0.0011767610916673396,0.4275372597254842,0.0031735606836281877,33539921.0,69473.0,25240719.0,187359.0,1.0501804684319817e-06,62.0
1135,2023-02-12,0.567616360673438,0.0010508071890341104,0.42815488440968474,0.003177947727843089,33510635.0,62037.0,25277182.0,187618.0,3.387678930425747e-08,2.0
1136,2023-02-13,0.567616360673438,0.0010508071890341104,0.42815488440968474,0.003177947727843089,33510635.0,62037.0,25277182.0,187618.0,1.219564414953269e-06,72.0
1137,2023-02-14,0.567616360673438,0.0010508071890341104,0.42815488440968474,0.003177947727843089,33510635.0,62037.0,25277182.0,187618.0,1.4058867561266852e-06,83.0
1138,2023-02-15,0.567616360673438,0.0010508071890341104,0.42815488440968474,0.003177947727843089,33510635.0,62037.0,25277182.0,187618.0,1.4228251507788139e-06,84.0
1139,2023-02-16,0.567616360673438,0.0010508071890341104,0.42815488440968474,0.003177947727843089,33510635.0,62037.0,25277182.0,187618.0,1.5244555186915863e-06,90.0
1140,2023-02-17,0.567616360673438,0.0010508071890341104,0.42815488440968474,0.003177947727843089,33510635.0,62037.0,25277182.0,187618.0,1.5244555186915863e-06,90.0
1141,2023-02-18,0.567616360673438,0.0010508071890341104,0.42815488440968474,0.003177947727843089,33510635.0,62037.0,25277182.0,187618.0,6.097822074766344e-07,36.0
1142,2023-02-19,0.5671226742229071,0.0009897442763131864,0.4287043998089891,0.003183181691790597,33481489.0,58432.0,25309624.0,187927.0,0.0,0.0
1143,2023-02-20,0.5671226742229071,0.0009897442763131864,0.4287043998089891,0.003183181691790597,33481489.0,58432.0,25309624.0,187927.0,8.130429433021793e-07,48.0
1144,2023-02-21,0.5671226742229071,0.0009897442763131864,0.4287043998089891,0.003183181691790597,33481489.0,58432.0,25309624.0,187927.0,1.0671188630841104e-06,63.0
1145,2023-02-22,0.5671226742229071,0.0009897442763131864,0.4287043998089891,0.003183181691790597,33481489.0,58432.0,25309624.0,187927.0,1.7785314384735174e-06,105.0
1146,2023-02-23,0.5671226742229071,0.0009897442763131864,0.4287043998089891,0.003183181691790597,33481489.0,58432.0,25309624.0,187927.0,1.727716254517131e-06,102.0
1147,2023-02-24,0.5671226742229071,0.0009897442763131864,0.4287043998089891,0.003183181691790597,33481489.0,58432.0,25309624.0,187927.0,1.1179340470404965e-06,66.0
1148,2023-02-25,0.5671226742229071,0.0009897442763131864,0.4287043998089891,0.003183181691790597,33481489.0,58432.0,25309624.0,187927.0,9.146733112149517e-07,54.0
1149,2023-02-26,0.566628462682142,0.0009878979912961042,0.4291962738512923,0.0031873654752696727,33452312.0,58323.0,25338663.0,188174.0,1.6938394652128736e-08,1.0
1150,2023-02-27,0.566628462682142,0.0009878979912961042,0.4291962738512923,0.0031873654752696727,33452312.0,58323.0,25338663.0,188174.0,7.791661539979218e-07,46.0
1151,2023-02-28,0.566628462682142,0.0009878979912961042,0.4291962738512923,0.0031873654752696727,33452312.0,58323.0,25338663.0,188174.0,1.3211947828660415e-06,78.0
1152,2023-03-01,0.566628462682142,0.0009878979912961042,0.4291962738512923,0.0031873654752696727,33452312.0,58323.0,25338663.0,188174.0,1.0840572577362391e-06,64.0
1153,2023-03-02,0.566628462682142,0.0009878979912961042,0.4291962738512923,0.0031873654752696727,33452312.0,58323.0,25338663.0,188174.0,8.29981337954308e-07,49.0
1154,2023-03-03,0.566628462682142,0.0009878979912961042,0.4291962738512923,0.0031873654752696727,33452312.0,58323.0,25338663.0,188174.0,1.0671188630841104e-06,63.0
1155,2023-03-04,0.566628462682142,0.0009878979912961042,0.4291962738512923,0.0031873654752696727,33452312.0,58323.0,25338663.0,188174.0,4.234598663032184e-07,25.0
1156,2023-03-05,0.5662027500093499,0.0009199242135571117,0.42968619997821045,0.0031911257988824454,33427179.0,54310.0,25367587.0,188396.0,0.0,0.0
1157,2023-03-06,0.5662027500093499,0.0009199242135571117,0.42968619997821045,0.0031911257988824454,33427179.0,54310.0,25367587.0,188396.0,5.928438128245058e-07,35.0
1158,2023-03-07,0.5662027500093499,0.0009199242135571117,0.42968619997821045,0.0031911257988824454,33427179.0,54310.0,25367587.0,188396.0,9.316117058670805e-07,55.0
1159,2023-03-08,0.5662027500093499,0.0009199242135571117,0.42968619997821045,0.0031911257988824454,33427179.0,54310.0,25367587.0,188396.0,9.993652844755954e-07,59.0
1160,2023-03-09,0.5662027500093499,0.0009199242135571117,0.42968619997821045,0.0031911257988824454,33427179.0,54310.0,25367587.0,188396.0,8.130429433021793e-07,48.0
1161,2023-03-10,0.5662027500093499,0.0009199242135571117,0.42968619997821045,0.0031911257988824454,33427179.0,54310.0,25367587.0,188396.0,6.267206021287633e-07,37.0
1162,2023-03-11,0.5662027500093499,0.0009199242135571117,0.42968619997821045,0.0031911257988824454,33427179.0,54310.0,25367587.0,188396.0,1.8632234117341608e-07,11.0
1163,2023-03-12,0.5657937047168957,0.0008347579652462084,0.4301770577168345,0.003194479601023567,33403030.0,49282.0,25396566.0,188594.0,0.0,0.0
1164,2023-03-13,0.5657937047168957,0.0008347579652462084,0.4301770577168345,0.003194479601023567,33403030.0,49282.0,25396566.0,188594.0,5.250902342159909e-07,31.0
1165,2023-03-14,0.5657937047168957,0.0008347579652462084,0.4301770577168345,0.003194479601023567,33403030.0,49282.0,25396566.0,188594.0,9.485501005192092e-07,56.0
